index,accident_id,ST_CASE,VE_TOTAL,VE_FORMS,PEDS,PERSONS,COUNTY,county_name,CITY,city_name,DAY,MONTH,YEAR,HOUR,MINUTE,NHS,FUNC_SYS,func_sys_lit,ROAD_FNC,road_fnc_lit,RD_OWNER,rd_owner_lit,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,SP_JUR,sp_jur_lit,HARM_EV,harm_ev_lit,MAN_COLL,man_coll_lit,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,lgt_cond_lit,WEATHER,weather_lit,SCH_BUS,CF1,CF2,CF3,cf1_lit,cf2_lit,cf3_lit,FATALS,A_INTER,a_inter_lit,A_ROADFC,a_road_fc_lit,A_TOD,a_tod_lit,A_DOW,a_dow_lit,A_LT,a_lt_lit,A_SPCRA,a_spcra_lit,A_PED,a_ped_lit,A_PED_F,a_ped_f_lit,A_PEDAL,a_pedal_lit,A_PEDAL_F,a_pedal_f_lit,A_POLPUR,a_polour_lit,A_POSBAC,a_posbac_lit,A_DIST,a_dist_lit,A_DROWSY,a_drowsy_lit,INDIAN_RES,indian_res_lit
40,2012040087,40087,1,1,0,1,25,YAVAPAI,0,NONE LISTED,24,2,2012,17,28,0,,.,4.0,Rural-Major Collector,,.,SR-89,,35.04720556,-112.39601111,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,5,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
41,2012040089,40089,2,2,0,3,19,PIMA,0,NONE LISTED,25,2,2012,15,3,0,,.,4.0,Rural-Major Collector,,.,PICTURE ROCKS RD,,32.32650278,-111.13375278,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,1,1,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,1,Daytime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
42,2012040096,40096,1,1,0,2,25,YAVAPAI,0,NONE LISTED,26,2,2012,20,33,0,,.,4.0,Rural-Major Collector,,.,SR-89,,34.07258889,-112.82208611,0,No Special Jurisdiction,38,Fence,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,5,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,1,Involving a Distracted Driver,2,Other Crash,0,Not Tribal Lands
43,2012040100,40100,3,3,0,3,13,MARICOPA,370,PHOENIX,7,2,2012,7,29,0,,.,14.0,Urban-Minor Arterial,,.,NORTHERN AVE,31ST AVE,33.55306389,-112.12559722,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,2,2,0,1,1,Daylight,10,Cloudy,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
44,2012040101,40101,4,4,0,10,13,MARICOPA,370,PHOENIX,9,2,2012,15,6,0,,.,14.0,Urban-Minor Arterial,,.,MCDOWELL RD,,33.46594722,-112.142375,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,1,1,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,2,2,Non-Interstate,4,Minor arterial,1,Daytime,1,Weekday,1,Large Truck Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
45,2012040103,40103,1,1,0,1,13,MARICOPA,200,GLENDALE,10,2,2012,3,15,0,,.,16.0,Urban-Local Road or Street,,.,67TH AVE,MELINDA LN,33.68066389,-112.20316389,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,3,1,0,3,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
46,2012040104,40104,1,1,1,4,13,MARICOPA,370,PHOENIX,11,2,2012,20,49,0,,.,14.0,Urban-Minor Arterial,,.,SOUTHERN AVE,,33.39228333,-112.0574,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
47,2012040106,40106,1,1,0,1,19,PIMA,530,TUCSON,14,2,2012,23,13,0,,.,16.0,Urban-Local Road or Street,,.,12TH AVE,,32.13270278,-110.97768056,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,8,1,0,3,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
48,2012040107,40107,1,1,1,1,13,MARICOPA,60,BUCKEYE,18,2,2012,21,28,0,,.,16.0,Urban-Local Road or Street,,.,WATSON RD,ROESER RD,33.39928056,-112.55634444,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,3,3,0,1,3,Dark - Lighted,10,Cloudy,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,2,Weekend,1,Large Truck Involved Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
49,2012040108,40108,1,1,0,1,13,MARICOPA,370,PHOENIX,19,2,2012,0,37,0,,.,6.0,Rural-Local Road or Street,,.,ANTHEM WAY,,33.87071389,-112.16101389,0,No Special Jurisdiction,25,Concrete Traffic Barrier,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,5,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
50,2012040111,40111,4,4,0,12,1,APACHE,0,NONE LISTED,24,2,2012,7,6,0,,.,3.0,Rural-Minor Arterial,,.,SR-264,,35.71747778,-109.46016667,3,Indian Reservation,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,1,1,0,1,1,Daylight,1,Clear,Yes,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
51,2012040112,40112,1,1,0,1,21,PINAL,0,NONE LISTED,25,2,2012,19,40,0,,.,6.0,Rural-Local Road or Street,,.,PORTER RD,,33.00415556,-112.01385,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,6,6,Dark - Unknown Lighting,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
52,2012040114,40114,1,1,0,2,12,LA PAZ,0,NONE LISTED,25,2,2012,6,41,0,,.,6.0,Rural-Local Road or Street,,.,CIENEGA SPRINGS RD,,34.18533889,-114.18986389,0,No Special Jurisdiction,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,1,Daytime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
53,2012040115,40115,2,2,0,3,19,PIMA,0,NONE LISTED,25,2,2012,10,3,0,,.,15.0,Urban-Collector,,.,ROLLER COASTER RD,,32.30116944,-111.00063889,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,1,1,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,1,Daytime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
54,2012040116,40116,3,1,1,1,13,MARICOPA,370,PHOENIX,28,2,2012,13,3,0,,.,16.0,Urban-Local Road or Street,,.,CAMBRIDGE AVE,,33.47731389,-112.21065,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
55,2012040117,40117,1,1,1,2,23,SANTA CRUZ,330,NOGALES,1,3,2012,20,24,0,,.,16.0,Urban-Local Road or Street,,.,BECK ST,,31.33668333,-110.93440556,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,1,Involving a Distracted Driver,2,Other Crash,0,Not Tribal Lands
56,2012040118,40118,1,1,1,1,13,MARICOPA,370,PHOENIX,29,2,2012,16,41,0,,.,16.0,Urban-Local Road or Street,,.,HUNTINGTON AVE,38TH AVE,33.39284167,-112.14086944,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,3,3,0,4,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,1,Daytime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
57,2012040121,40121,1,1,0,2,25,YAVAPAI,90,CLARKDALE,4,3,2012,18,10,0,,.,4.0,Rural-Major Collector,,.,SR-89A,,34.75978889,-112.07182778,0,No Special Jurisdiction,32,Culvert,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,5,Dusk,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
58,2012040123,40123,1,1,0,6,15,MOHAVE,0,NONE LISTED,6,3,2012,23,0,0,,.,6.0,Rural-Local Road or Street,,.,BLM ROAD 1068,,36.75068889,-113.02816667,0,No Special Jurisdiction,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,2,Dark - Not Lighted,10,Cloudy,No,18,0,0,Date of Crash and Date of EMS Notification were no,None,None,5,2,Non-Interstate,6,Local,2,Nighttime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,1,Involving a Distracted Driver,2,Other Crash,0,Not Tribal Lands
59,2012040124,40124,1,1,2,1,13,MARICOPA,290,MESA,8,3,2012,14,10,0,,.,16.0,Urban-Local Road or Street,,.,LONGMORE ST,PUEBLO AVE,33.40079167,-111.86578333,0,No Special Jurisdiction,15,Non-Motorist on Personal Conveyance,0,Not a Collision with Motor Vehicle In-Transport,0,3,2,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
60,2012040126,40126,1,1,0,1,13,MARICOPA,290,MESA,9,3,2012,15,32,0,,.,16.0,Urban-Local Road or Street,,.,BROWN RD,,33.43510556,-111.84332778,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,1,Daylight,1,Clear,No,20,0,0,Police Pursuit Involved,None,None,1,2,Non-Interstate,6,Local,1,Daytime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Police Pursuit Involved Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
61,2012040127,40127,1,1,1,1,19,PIMA,0,NONE LISTED,9,3,2012,23,25,0,,.,16.0,Urban-Local Road or Street,,.,ROGER RD,PALM GROVE DR,32.27933611,-110.98962778,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,3,2,0,1,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
62,2012040132,40132,1,1,1,3,13,MARICOPA,420,SCOTTSDALE,11,3,2012,16,36,0,,.,16.0,Urban-Local Road or Street,,.,THOMPSON PEAK PKWY,,33.62544722,-111.86865556,0,No Special Jurisdiction,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,1,Daytime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Pedalcyclist Involved Crash,1,Involving a pedacyclist fatality,2,Other Crash,3,Unknown BAC Crash,1,Involving a Distracted Driver,2,Other Crash,0,Not Tribal Lands
63,2012040134,40134,2,2,0,2,27,YUMA,0,NONE LISTED,13,3,2012,5,50,0,,.,5.0,Rural-Minor Collector,,.,AVENUE G,,32.63110556,-114.735925,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,1,1,0,1,4,Dawn,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
64,2012040135,40135,2,2,0,2,13,MARICOPA,290,MESA,16,3,2012,11,6,0,,.,14.0,Urban-Minor Arterial,,.,SOUTHERN AVE,,33.39396111,-111.70431944,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,8,1,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
65,2012040136,40136,2,2,0,3,13,MARICOPA,220,GOODYEAR,16,3,2012,18,47,0,,.,15.0,Urban-Collector,,.,LITCHFIELD RD,WIGWAM BLVD,33.49338611,-112.36251944,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,2,2,0,1,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
66,2012040148,40148,2,2,0,2,19,PIMA,530,TUCSON,31,3,2012,1,15,0,,.,14.0,Urban-Minor Arterial,,.,RUTHRAUFF RD,RUTH ST,32.29339722,-111.00493889,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,2,3,0,1,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,2,Weekend,1,Large Truck Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
67,2012040155,40155,2,2,0,4,13,MARICOPA,80,CHANDLER,22,3,2012,18,36,0,,.,15.0,Urban-Collector,,.,PECOS RD,EMMETT DR,33.29178889,-111.79833889,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,2,2,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
68,2012040156,40156,1,1,0,1,19,PIMA,530,TUCSON,24,3,2012,20,0,0,,.,14.0,Urban-Minor Arterial,,.,CAMINO SECO,PLACITA DEL ESCHELA,32.22591667,-110.806725,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,3,3,0,4,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
69,2012040157,40157,1,1,1,2,13,MARICOPA,420,SCOTTSDALE,23,3,2012,18,52,0,,.,15.0,Urban-Collector,,.,VIA LINDA,96TH ST,33.571725,-111.87408889,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,3,2,0,1,5,Dusk,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
70,2012040159,40159,1,1,0,1,13,MARICOPA,189,GILA BEND,23,2,2012,99,99,0,,.,4.0,Rural-Major Collector,,.,OLD US 80,,32.95382222,-112.69961389,0,No Special Jurisdiction,43,Other Fixed Object,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,6,6,Dark - Unknown Lighting,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,3,Unknown,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
71,2012040163,40163,2,2,0,3,13,MARICOPA,200,GLENDALE,18,3,2012,16,46,0,,.,15.0,Urban-Collector,,.,MISSOURI AVE,57TH AVE,33.51677222,-112.1819,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,2,2,0,1,5,Dusk,10,Cloudy,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,1,Daytime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
72,2012040165,40165,4,4,0,6,21,PINAL,0,NONE LISTED,30,3,2012,15,2,0,,.,4.0,Rural-Major Collector,,.,SR-177,,33.23341667,-111.09221667,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,2,2,Non-Interstate,5,Collector,1,Daytime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
73,2012040166,40166,1,1,0,1,15,MOHAVE,0,NONE LISTED,25,3,2012,99,99,0,,.,6.0,Rural-Local Road or Street,,.,CHINO DR,,35.22884444,-114.16495833,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,4,Dawn,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,3,Unknown,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
74,2012040167,40167,2,2,0,5,15,MOHAVE,0,NONE LISTED,27,3,2012,15,14,0,,.,6.0,Rural-Local Road or Street,,.,DIAMOND BAR RD,,35.86469444,-114.07131389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,1,1,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,1,Daytime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
75,2012040168,40168,1,1,4,1,13,MARICOPA,200,GLENDALE,10,3,2012,20,9,0,,.,14.0,Urban-Minor Arterial,,.,NORTHERN AVE,,33.55307778,-112.155225,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
76,2012040169,40169,2,2,0,2,19,PIMA,0,NONE LISTED,12,3,2012,14,12,0,,.,14.0,Urban-Minor Arterial,,.,CAMPBELL AVE,CAMINO MIRAVAL,32.306625,-110.93669167,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,2,2,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
77,2012040170,40170,1,1,0,2,1,APACHE,183,FORT DEFIANCE,13,3,2012,1,34,0,,.,14.0,Urban-Minor Arterial,,.,BIA 12,,99.9999,999.9999,3,Indian Reservation,38,Fence,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,5,6,Dark - Unknown Lighting,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
78,2012040171,40171,1,1,0,1,17,NAVAJO,0,NONE LISTED,13,3,2012,16,33,0,,.,6.0,Rural-Local Road or Street,,.,BIA 65,,99.9999,999.9999,3,Indian Reservation,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,1,Daylight,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,1,Daytime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
79,2012040176,40176,2,2,0,5,13,MARICOPA,420,SCOTTSDALE,18,3,2012,19,19,0,,.,15.0,Urban-Collector,,.,CHAPARRAL RD,DOBSON RD,33.50946111,-111.87404167,3,Indian Reservation,12,Motor Vehicle In-Transport,99,Unknown,0,99,9,0,99,9,Unknown,99,Unknown,No,0,0,0,None,None,None,2,2,Non-Interstate,5,Collector,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
80,2012040179,40179,1,1,1,1,13,MARICOPA,370,PHOENIX,22,3,2012,19,34,0,,.,14.0,Urban-Minor Arterial,,.,27TH AVE,,33.49190556,-112.11702778,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
81,2012040181,40181,1,1,1,1,5,COCONINO,0,NONE LISTED,23,3,2012,20,27,0,,.,6.0,Rural-Local Road or Street,,.,BIA 2,,35.64206667,-110.75853889,3,Indian Reservation,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
